   0065.887818,     32.97697697,049.08152,   000026.954, 009.07804492
0000096.85,   98.5025529,    0018.352694,0000092.4238,    00017.8343
00067.38487,    71.7104644,   000057.119,      05.451153511,42.3716071
 21.93076389,    041.53794943,0000065.9589,    00008.140943,0000081.013
     002.43476,58.44286337,006.672755,    0000055.6065,  0000031.519
  09.22411,     0083.6971, 0000023.149, 034.4358,     00067.19068
      0087.103329, 10.7199605,0083.037162,   0047.0573,     085.7718
  00027.604,    00071.5363,    21.57289457,     00015.254,    00004.31238
  64.196613,  059.8170632,  0097.5014,    0040.754888,      074.6529
75.55418785,      0076.386177,     0038.809,   27.8516473,      017.209918
      50.63080223,  078.407987,  029.81357,34.7874585,     05.15909
      77.97290436,34.6206636,   0.380311607,  049.83224, 030.7479
    5.347468526,    0005.16306,36.25964364,  090.7016,     00077.583
   000095.462,   1.58912462,      31.853977,      086.2669746,    00078.402
00032.7954,    38.7107253,0088.676,     11.200916,     53.2026612
  058.7354,    081.84620204, 99.45010702,      58.70649328,75.9763094
    019.76354, 71.9208022, 0068.073006,      50.9503366,   000000048.43
   037.549559,10.1892781,    0000092.4567, 81.296285,  25.02925467
  72.239277,   83.61746,      0038.218,   94.44013772,  000026.37
   072.48868, 000041.827, 69.3493835,07.98555274,0011.090669
      0050.209,  0046.1345415,      00043.1959,      081.1211,      030.78807728
      00034.959,0097.548,000067.9211,      0000036.7714,  083.3766
 0065.584859, 00092.82,   76.47363273, 47.63206463,   073.6317
 0041.1469,     00054.6106,  0047.787,      79.7014365, 00030.01235
   36.58963074,     037.34837,      00062.400687,0047.84638, 008.408846
61.3516135,      88.7127715,    060.4264195,      0061.5248901,    000013.9713
     000030.43714,   0015.6758,     000091.45242,    42.046471,  67.0806045
  0000076.249,80.9620551,      53.09322241,  000072.87062,   08.155343
   49.3473104,     0008.7148,     95.6535027,     9.787239893,   0055.904
      0036.15562,      14.53601679, 62.857247,097.22092201,     06.87471
012.33437075,0069.98682,      021.672196,    000087.4822,0.2819914882
 55.9078357,      000099.47631, 46.6711733,47.05579333,   0077.073
26.9438958,  7.8235698,  0068.735909,      000096.37059,     30.4942629
   00000092.594,    27.21019789,    000062.9804,    82.033802, 0000087.4078
     093.936916,      33.3764672,0026.6512678,      0000045.3254,     000026.941
  035.5118,      63.6415266,  000081.4322,     0000033.32, 0075.1983
   36.7008997,95.62568265,   60.5037469,     34.18702774,     093.5942575
0084.0572378,  008.520579,  00023.801,      00.822342, 0046.403375
  66.84371618,  00000037.078, 46.15054661,      000099.4646,     00035.89092
 78.77788473,      024.599047, 0021.7905537,    008.836758,      000041.4019
    0041.432,      2.75107239,    000098.77252,000045.9552,     56.3444336
   00050.259453,      000024.695,    00020.169469,      33.93179518,     0089.56704
     29.19690855,   81.0424569, 0069.23053,    0000071.1744, 0047.549568
    70.08065086, 0010.786749,     00073.552, 088.1280811,  18.838965
      0000047.067,      4.16241251,      83.33774168,00068.3398,     00000042.409
0044.52863,  57.9507726,    00000079.238,   066.288296,0000010.938
59.081483,    037.505703,  4.752402504,    00000036.866,   25.48576164
27.36738186,  2.39674546, 00000042.318, 0030.77736,      6.773570148
0000015.492,     00036.051721, 0083.485,      00075.0321,020.883319
    085.911515, 058.9415296,0010.402749,    0000082.451,94.233844
   044.13982324, 042.42100505,   064.166471,      00097.7208,  042.77289
043.22313, 093.47974,     0.533862,    000039.2924,019.229377
    000074.613,     096.479768,  0055.4422,   0064.9373315,    00029.405294
 47.88218945,    00080.684229,     0094.4882443,      00082.285, 0038.658
   00000077.056,66.497211,91.568194,   01.3987128,047.6281027
 42.438565,     32.05320976,   00000097.805,  00002.65751,   00029.67041
  000051.03604,      0000074.5986,    00089.4726,     00047.320477,000018.9203
  77.0575022,     32.37477, 018.4446,      062.670836,   084.9149
      016.77339,000096.438,    08.772569,      00038.7732,   48.734823
    35.175173,     0013.4644856,23.53624112, 0028.2724, 12.317357
  00044.6572,     29.69227793,    43.89095649,  51.57461458,  49.6006564
 00062.21131,   071.7089765,    73.5013417,    93.58427157,7.0679426
  50.09285811,  88.69608084,07.32121,    74.74986672, 0000026.119
     000.347652,0006.90342,     083.87275,    000020.70995, 0064.254828
   099.2556652,    080.297049,   000001.4752,    00000061.271,      0069.3317143
     00060.06923,25.952111,     00016.366,   00046.614472,  49.534481
      00065.082,      00046.80135, 68.892599,      025.391293,     000022.18449
      00000018.944,     043.229588,     85.2127662,    71.46829,     50.799301
      45.17395,00046.878,  71.7775107,    000078.55493,     0018.155
 32.1230401, 36.9949225,     0083.34862,  00068.68382,    088.9196
0000098.319,  19.67230719,    006.60083, 79.7316997,     0013.7498487
    76.2522755,      0022.9351,0010.7431,  59.644834,48.67799039
     0000069.997,  032.192679,   00032.048,      24.990405,   20.91650982
    0022.588,   85.808603,   31.912324,     000025.719,      8.3223675
      5.80806025,  30.43117801,      068.6086,   000052.776, 000068.544
 017.2130649,      21.10831727, 0000020.0786,0000036.43,  00096.7024
70.934945,0042.9194,     95.62875,      000054.80859,0074.8988599
     000012.47386,    86.93527771,      000008.58751,  00060.9268,     44.02936067
 000003.6818,  40.48458089,   0037.0804,     0000032.025,  0035.0001097
   00000078.099,   63.8091905,     0007.110016,  9.10900058,    0000017.868
   00038.775018,     0066.355878,      039.3248,    20.22155,     0000088.1772
     0000049.3495,   030.1255,     87.1569089,     64.101981,      000069.353
  077.98202,     088.133896,     000011.20864,    050.82499628, 00037.35655
0091.6441803,     000027.585,47.7339843, 00080.75784,    0059.943
     0036.6375127,    00014.7833,      78.9103685,   7.515584323,     0000023.9594
    000034.68353,      041.4626864,77.27971,      00073.0133,     67.1410443
     0040.564662,000058.171,      0084.2281,  0049.3135791,      57.9870643
     0066.58892,    002.113692,  28.18781579,      3.1093203,    0000087.504
     054.00104791,    033.2415,      0035.39691,      00000060.112,   37.78407
 087.73692,  057.36363954,      000019.096,      60.429225,    47.981498
    000067.11437,      46.62147764,    6.117378,    00028.81263,    00000022.035
 058.62823,    48.132266,      00040.41915,   54.1716354,  013.90145
    084.0937,  065.123802,000013.495,  000072.4937, 000058.11047
39.308955,     0056.59397,   77.3489273, 057.10406987,     14.965644
      00039.0701,45.10983173,  0000096.383,0000088.903,   061.026503
 000008.28009,      013.67088789,      78.899283, 00044.641795,      011.49618291
    0067.1844409,038.05332254,  41.23232553,019.79384,   000070.248
      000056.93, 2.936403, 0000041.083,91.93446,    17.780379
  54.6281183,      53.917389,      040.9801962, 000025.8937,    91.66105
      000065.49086,      0039.55539,   00000.84566,00000077.18,  00076.5758
